DATA_COMPRA,COD_CLIENTE,COD_PRODUTO,NOME_PRODUTO
20200118,75513401,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200118,75513401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200118,9OCORU01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200118,99M9C601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200118,9NZ84A01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200118,71158101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200118,99C08K01,22616,CELULAR RIU-I R200 DB PRETO-AZUL             
20200118,9OIA4X01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200118,17404801,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200118,16651501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200118,63547401,25241,PEN DRIVE MC162 2X1 LEITOR USB SD 16GB       
20200118,97211001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200118,9OM0KB01,26004,SMARTPHONE SAMSUNG GAL A20  A205 32GB AZUL   
20200118,9OKLG901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200118,44330701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200118,41713601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200118,55661501,26423,CAIXA AMPLIFICADA CM-09 CONNECT DJ CONTROLLER
20200118,55661501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200118,55661501,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200118,99I73301,25581,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB VERMELHO 
20200118,99EBYF01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200118,99I3BM01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200118,9OFSMQ01,26244,CAPINHA LG K11                               
20200118,9OFSMQ01,25583,SMARTPHONE LG K11 PLUS DB AZUL               
20200118,01884701,26423,CAIXA AMPLIFICADA CM-09 CONNECT DJ CONTROLLER
20200118,9NYMA601,26572,SMARTPHONE SAMSUNG GAL A20S 32GB VERMELHO    
20200118,9O10LE01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200118,99DF1N01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200118,99DF1N01,26386,SMARTPHONE LG K8 PLUS AZUL                   
20200118,9OFOGE01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200118,99EGEU01,26580,SMARTPHONE MOTOROLA MOTO E6 PLAY 32GB AZUL   
20200118,9OP3FR01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20200118,04700901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200118,99FIFS01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200118,99D1T801,20385,TABLET NB184 M7S QUAD CORE PRETO             
20200118,YYZHJF01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200118,YYZHPV01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,56749601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20200117,39577201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,67395701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,22350401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,82220601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,9O9WFI01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,9O0C2A01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,9O1U1E01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,9OAVX101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,9ONQG701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,99JEBI01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,9OEBL501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,07309401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,41833301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,9OHTSL01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,9OA9L301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,09056801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,09056801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,9OM0KB01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,9OMFMV01,26579,SMARTPHONE MOTOROLA MOTO E6 PLAY 32GB CINZA  
20200117,99FBTP01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,65387501,25581,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB VERMELHO 
20200117,19811901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,99KC1X01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,9OQ5ET01,26431,CAIXA DE SOM SK-05 VIBE PLUS SPEAKER BIVOLT  
20200117,02286301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,99DRGC01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,10388001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,99EB0Q01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200117,99D7G601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,70675301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,9O332W01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,90290601,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200117,9OI48C01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,92994101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,30040501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,99HC9A01,26590,RADIO PORTATIL TR04B C/CD/BLUETOOTH SEMP     
20200117,30913501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,9OQTRL01,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200117,9O2VEX01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,99IOW801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,9OEG2Y01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,9O45S701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,67371101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,83388501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,9NZWRW01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,63197301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,99BKVP01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,99BKVP01,26003,SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  
20200117,17625801,25684,SMARTPHONE MOTOROLA MOTO ONE DB BRANCO       
20200117,99LBSF01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,YYZHFF01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,99CHU301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,99LPK601,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200117,YYZHJF01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200116,56034201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,56034201,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200116,14292201,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200116,52901801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,9O0Z7Q01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,99MCRE01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200116,9ON6VL01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,999HZK01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,64153901,25870,TABLET NB296 M7S LITE 8GB PRETO              
20200116,64191001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,9OEEKE01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,9O3DYC01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,9O6M3N01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,58027201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,99LLF301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,9O6ZLV01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,9OCGL301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,07309401,26580,SMARTPHONE MOTOROLA MOTO E6 PLAY 32GB AZUL   
20200116,9OI0EW01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,24646201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,9OQWQJ01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,99HSNA01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,69461601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,9OLYV901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,999S7T01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,9O4M5U01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,66170101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,41581101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,03635401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,14363201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,9O3S8K01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,9NZUEX01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,99M5SU01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,70558001,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200116,65240301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,9OBBCL01,25737,"TELEVISOR SMART 32"" PTV32 G50SN LED PHILCO   "
20200116,55827901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,16546701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,03771601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,9O2NK401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,83856001,25241,PEN DRIVE MC162 2X1 LEITOR USB SD 16GB       
20200116,99EDIP01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,9OBYX101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,9OIDJP01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,29444801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,06308101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,83388501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,66321301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,99NNLM01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,85381301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,YYZGP501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,YYZGJS01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,YYZGLM01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,YYZF5H01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,YYZGD601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,YYZGFC01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,YYZGQZ01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,YYZGZ801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,YYZGXP01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200116,YYZGMA01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,YYZFWM01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,YYZFKD01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,YYZFKD01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200115,YYZG8E01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,YYZFP701,25677,SMARTPHONE MOTOROLA MOTO G7 POWER XT1955-1 AZ
20200115,YYZFP701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,YYZFTE01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,YYZFTY01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,99K1CL01,26431,CAIXA DE SOM SK-05 VIBE PLUS SPEAKER BIVOLT  
20200115,9O32UQ01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,9ONWUV01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,66355501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,41579901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,90986101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,90986101,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200115,17796501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,74117801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200115,40376801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,13626401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,99FD3G01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,9O9OZZ01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200115,9OFYYT01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,9ODBFX01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,9O1YY101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,99LQT101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,99H8E001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,99H9DE01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,86085101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,86716401,26432,AUTO RADIO AR-06 PRETO                       
20200115,78833701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,32641701,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20200115,32641701,26585,SMARTPHONE MOTOROLA MOTO ONE MACRO 64GB AZUL 
20200115,31824001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,08806401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,99K67R01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,99BF1201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,99J2BQ01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,19527201,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200115,99CY7Z01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,99C6VJ01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,56893301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,9O3OI601,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200115,9O65OZ01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,99EVOE01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,99I8J401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,99E2RZ01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,9OAHBS01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,9O7FVY01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,9NZW3K01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,9NZU6901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,9NZZPS01,20385,TABLET NB184 M7S QUAD CORE PRETO             
20200115,9NZZPS01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,99QJQ501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,99HOSV01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,99ARAZ01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,99C7ZT01,23777,RADIO RECEPTOR RM-PUSM81AC USB               
20200115,99C7ZT01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,83298301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,11177701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,52979501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,9OMS1401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,83354501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200115,99BCOX01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,68544801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,12563201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20200114,99FSV601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,57540401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,57540401,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200114,9NXZYY01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,99ESNK01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200114,42020401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,83133901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,9O1WSP01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,29380901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,99LTS401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,11758001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,9OEB0W01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,84866101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,99CP1201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,9OL7W001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,9OELGQ01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,99CA5O01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200114,9OQ8PI01,26003,SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  
20200114,99B10M01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,99AUPH01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,99DTGC01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,08600201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,08600201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200114,75862601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,59791801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,82722801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,32572701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,56690301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,92133801,26589,BOX LINE OCM 4115 PT ONEAL                   
20200114,92133801,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200114,99EXMH01,26524,SMARTPHONE LG K12 MAX PRETO                  
20200114,46209401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,60383501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,9O34MK01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,9O34MK01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,99MZ9R01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,9OGFP601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,9OC3MB01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,9O2VYB01,22752,CELULAR RIU FLIP 2.4 DB DOURADO              
20200114,9OPUPZ01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,9O0TR501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,9OLKWH01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,24739801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,00391701,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200114,9O2XGH01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,74117801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,74117801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,9OLDES01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,9OLDES01,26386,SMARTPHONE LG K8 PLUS AZUL                   
20200114,9OPODT01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,99K6AQ01,25581,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB VERMELHO 
20200114,99G31I01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,75500301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,9OMJK301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,48117501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,49724501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,09346401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,000TTM01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,YYZFF101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,YYZFDJ01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,YYZEZG01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200114,YYZEZS01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,99CZT201,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200113,99CZT201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,YYZDVC01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,76759601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,99C9AP01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,28536201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,99K2N601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,9O2SLD01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,9O1X6201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,9ON8K201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,81006301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,99FDH701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,53351601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,53351601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20200113,64412301,25583,SMARTPHONE LG K11 PLUS DB AZUL               
20200113,9O77LE01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,10805101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,99AYQY01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,13346701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,99J29I01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,9NZR5901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,99NC5001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,9O0QJY01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,9O4I6Q01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,9OEWNF01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200113,999KWV01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
